school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Federal Heights Elementary School,Adams 12 Five Star Schools,Denver,430,402,Yes under Community Eligibility Option (CEO),false
Field Elementary School,Littleton School District No. 6 in the county of Arapahoe,Littleton,280,207,Yes under Community Eligibility Option (CEO),false
Fireside Elementary School,Boulder Valley School District No. Re2,Louisville,431,66,Yes under Community Eligibility Option (CEO),false
Firestone Charter Academy,St. Vrain Valley School District No. Re1J,Firestone,600,134,Yes participating without using any Provision or the CEO,false
Fisher's Peak Elementary School,Trinidad School District 1 in the county of Las Animas and,Trinidad,393,296,Yes under Community Eligibility Option (CEO),false
Fitzsimmons Middle School,Platte Canyon School District No. 1 of the county of Park,Bailey,138,49,Yes under Community Eligibility Option (CEO),false
Five Star Online Academy,Adams 12 Five Star Schools,Westminster,506,,No,false
Flagler Public School,Arriba-Flagler Consolidated School District No. 20,Flagler,186,77,Yes under Community Eligibility Option (CEO),false
Flagstaff Charter Academy,St. Vrain Valley School District No. Re1J,Longmont,725,141,Yes participating without using any Provision or the CEO,false
Flagstone Elementary School,Douglas County School District No. Re 1,Castle Rock,496,105,Yes participating without using any Provision or the CEO,false
Flatirons Elementary School,Boulder Valley School District No. Re2,Boulder,163,30,Yes under Community Eligibility Option (CEO),false
Fleming Elementary School,School District No. Re-3 Frenchman,Fleming,131,27,Yes under Provision 2,false
Fleming High School,School District No. Re-3 Frenchman,Fleming,90,28,Yes under Provision 2,false
Florence Crittenton High School,School District No. 1 in the county of Denver and State of C,Denver,107,96,Yes under Community Eligibility Option (CEO),true
Florence Jr./Sr. High School,Fremont Re-2,Florence,572,274,Yes under Community Eligibility Option (CEO),false
Florida Mesa Elementary School,Durango School District No. 9-R,Durango,293,154,Yes under Community Eligibility Option (CEO),false
Florida Pitt-Waller Ece-8 School,School District No. 1 in the county of Denver and State of C,Denver,886,756,Yes under Community Eligibility Option (CEO),true
Foothill Elementary School,Boulder Valley School District No. Re2,Boulder,419,53,Yes participating without using any Provision or the CEO,false
Foothills Elementary School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,400,74,Yes under Community Eligibility Option (CEO),false
Foothills Elementary School,Jefferson County School District No. R-1,Lakewood,363,220,Yes under Community Eligibility Option (CEO),false
Force Elementary School,School District No. 1 in the county of Denver and State of C,Denver,303,269,Yes under Community Eligibility Option (CEO),false
Ford Elementary,Littleton School District No. 6 in the county of Arapahoe,Centennial,653,85,Yes participating without using any Provision or the CEO,false
Fort Collins High School,Poudre School District R-1,Fort Collins,1836,686,Yes under Community Eligibility Option (CEO),false
Fort Collins Montessori School,Poudre School District R-1,Fort Collins,278,,No,false
Fort Lewis Mesa Elementary School,Durango School District No. 9-R,Hesperus,116,59,Yes under Community Eligibility Option (CEO),false
Fort Logan Northgate,Sheridan School District No. 2,Denver,338,290,Yes under Community Eligibility Option (CEO),true
Fort Lupton High School,Weld re-8 schools,Fort Lupton,721,390,Yes under Community Eligibility Option (CEO),true
Fort Lupton Middle School,Weld re-8 schools,Fort Lupton,438,275,Yes under Community Eligibility Option (CEO),true
Fort Morgan High School,School District No. Re-3 Fort Morgan,Fort Morgan,945,475,Yes under Community Eligibility Option (CEO),false
Fort Morgan Middle School,School District No. Re-3 Fort Morgan,Fort Morgan,749,451,Yes under Community Eligibility Option (CEO),true
Fossil Ridge High School,Poudre School District R-1,Fort Collins,1846,303,Yes participating without using any Provision or the CEO,false
Foster Dual Language PK-8,Jefferson County School District No. R-1,Arvada,454,228,Yes under Community Eligibility Option (CEO),true
Foundations Academy,School District 27J,Brighton,763,276,Yes under Community Eligibility Option (CEO),false
Fountain International Magnet School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,276,151,Yes under Community Eligibility Option (CEO),false
Fountain Middle School,Fountain School District No. 8 in the county of El Paso an,Fountain,1051,570,Yes under Community Eligibility Option (CEO),false
Fountain-Fort Carson High School,Fountain School District No. 8 in the county of El Paso an,Fountain,1974,849,Yes under Community Eligibility Option (CEO),false
Fowler Elementary School,Fowler School District No. R4J,Fowler,183,107,Yes under Community Eligibility Option (CEO),false
Fowler High School,Fowler School District No. R4J,Fowler,101,47,Yes under Community Eligibility Option (CEO),false
Fowler Junior High School,Fowler School District No. R4J,Fowler,58,35,Yes under Community Eligibility Option (CEO),true
Fox Creek Elementary School,Douglas County School District No. Re 1,Highlands Ranch,436,77,Yes participating without using any Provision or the CEO,false
Fox Hollow Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,555,175,Yes under Community Eligibility Option (CEO),false
Fox Meadow Middle School,Harrison School District No. 2 in the county of El Paso an,Colorado Springs,369,301,Yes under Community Eligibility Option (CEO),true
Fox Ridge Middle School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,966,173,Yes participating without using any Provision or the CEO,false
Franklin Middle School,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,367,322,Yes under Community Eligibility Option (CEO),true
Franklin School of Innovation,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,346,296,Yes under Community Eligibility Option (CEO),false
Franktown Elementary School,Douglas County School District No. Re 1,Franktown,354,40,Yes participating without using any Provision or the CEO,false
Fraser Valley Elementary School,East Grand School District No. 2,Fraser,217,49,Yes under Community Eligibility Option (CEO),false
Fred Tjardes School of Innovation,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,124,54,Yes under Community Eligibility Option (CEO),true
Frederick Senior High School,St. Vrain Valley School District No. Re1J,Frederick,1491,606,Yes under Community Eligibility Option (CEO),false
Free Horizon Montessori,Jefferson County School District No. R-1,Golden,382,92,Yes participating without using any Provision or the CEO,false
Freedom Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,407,170,Yes participating without using any Provision or the CEO,false
Fremont Elementary School,Jefferson County School District No. R-1,Arvada,268,119,Yes participating without using any Provision or the CEO,false
Fremont Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,308,235,Yes under Community Eligibility Option (CEO),false
Fremont Elementary School,Fremont Re-2,Florence,441,263,Yes under Community Eligibility Option (CEO),false
French American School of Denver,School District No. 1 in the county of Denver and State of C,Denver,230,46,Yes participating without using any Provision or the CEO,false
French Elementary School,School District No. 3 in the county of El Paso and State of,Colorado Springs,491,238,Yes under Community Eligibility Option (CEO),false
Frisco Elementary School,Summit School District No. Re 1,Frisco,215,58,Yes participating without using any Provision or the CEO,false
Frontier Charter Academy,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,1432,591,Yes participating without using any Provision or the CEO,false
Frontier Elementary School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,262,126,Yes under Community Eligibility Option (CEO),false
Frontier Valley Elementary School,Douglas County School District No. Re 1,Parker,369,49,Yes participating without using any Provision or the CEO,false
Fruita Middle School,Mesa County Valley School District No. 51,Fruita,690,270,Yes under Community Eligibility Option (CEO),false
Fruita Monument High School,Mesa County Valley School District No. 51,Fruita,1427,429,Yes participating without using any Provision or the CEO,false
Fruitvale Elementary School,Mesa County Valley School District No. 51,Grand Junction,358,251,Yes under Community Eligibility Option (CEO),false
Fulton Academy of Excellence,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,410,383,Yes under Community Eligibility Option (CEO),false
Galeton Elementary School,Weld County School District No. Re-2,Galeton,107,59,Yes under Community Eligibility Option (CEO),false
Galileo Middle School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,277,228,Yes under Community Eligibility Option (CEO),false
Garden Place Academy,School District No. 1 in the county of Denver and State of C,Denver,385,331,Yes under Community Eligibility Option (CEO),false
Gardner Valley School,Huerfano School District Re-1,Gardner,82,60,Yes under Community Eligibility Option (CEO),true
Garfield Elementary School,Thompson School District R-2J,Loveland,213,96,Yes under Community Eligibility Option (CEO),false
Garnet Mesa Elementary School,Delta County Joint District No. 50,Delta,488,309,Yes under Community Eligibility Option (CEO),false
Gateway High School,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,1748,1453,Yes under Community Eligibility Option (CEO),true
Gateway School,Mesa County Valley School District No. 51,Gateway,12,,No,false
Genoa-Hugo School,Genoa-Hugo School District No. C-113,Hugo,220,119,Yes under Community Eligibility Option (CEO),false
George Washington High School,School District No. 1 in the county of Denver and State of C,Denver,1326,732,Yes under Community Eligibility Option (CEO),false
Georgetown Community School,Clear Creek School District No. Re-1,Georgetown,78,28,Yes under Community Eligibility Option (CEO),false
Giberson Elementary School,Harrison School District No. 2 in the county of El Paso an,Colorado Springs,291,225,Yes under Community Eligibility Option (CEO),false
Gilcrest Elementary School,Weld County Reorganized School District No. Re-1,Gilcrest,178,110,Yes under Community Eligibility Option (CEO),false
Gilliam Youth Services Center,School District No. 1 in the county of Denver and State of C,Denver,21,13,Yes participating without using any Provision or the CEO,false
Gilpin County Elementary School,Gilpin County School District No. Re-1,Black Hawk,192,92,Yes under Community Eligibility Option (CEO),false
Gilpin County Undivided High School,Gilpin County School District No. Re-1,Black Hawk,200,76,Yes under Community Eligibility Option (CEO),false
Girls Athletic Leadership School High School,School District No. 1 in the county of Denver and State of C,Denver,59,36,Yes under Community Eligibility Option (CEO),true
Girls Athletic Leadership School Middle School,School District No. 1 in the county of Denver and State of C,Denver,223,69,Yes participating without using any Provision or the CEO,false
Glacier Peak Elementary School,Adams 12 Five Star Schools,Brighton,412,196,Yes under Community Eligibility Option (CEO),false
