school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Chapel Hill 7th & 8th Grade Center,MSD Wayne Township,Indianapolis,1143,760,Yes under Community Eligibility Option (CEO),true
Chapelwood Elementary School,MSD Wayne Township,Indianapolis,776,539,Yes under Community Eligibility Option (CEO),false
Charity Dye School 27 Center for Inquiry,Indianapolis Public Schools,Indianapolis,348,154,Yes under Community Eligibility Option (CEO),false
Charles a Tindley Accelerated Sch,Charles A Tindley Accelerated Sch,Indianapolis,309,225,Yes under Community Eligibility Option (CEO),true
Charles Elementary School,Richmond Community Schools,Richmond,359,178,Yes under Community Eligibility Option (CEO),false
Charles L Smith Fine Arts Academy,MSD Martinsville Schools,Martinsville,375,218,Yes participating without using any Provision or the CEO,false
Charles N Scott Middle School,School City of Hammond,Hammond,663,359,Yes under Community Eligibility Option (CEO),true
Charles Warren Fairbanks School 105 - an Exploratory School,Indianapolis Public Schools,Indianapolis,398,245,Yes under Community Eligibility Option (CEO),false
Charlestown Middle School,Greater Clark County Schools,Charlestown,647,285,Yes participating without using any Provision or the CEO,false
Charlestown Senior High School,Greater Clark County Schools,Charlestown,860,343,Yes participating without using any Provision or the CEO,true
Charter School of the Dunes,Charter School of the Dunes,Gary,836,564,Yes under Community Eligibility Option (CEO),true
Cherry Tree Elementary School,Carmel Clay Schools,Carmel,711,92,Yes participating without using any Provision or the CEO,false
Chesterton Senior High School,Duneland School Corporation,Chesterton,1937,470,Yes participating without using any Provision or the CEO,false
Childs Elementary School,Monroe County Community Sch Corp,Bloomington,446,57,Yes participating without using any Provision or the CEO,false
Chrisney Elementary School,North Spencer County Sch Corp,Chrisney,216,83,Yes participating without using any Provision or the CEO,false
Christel House Academy South,Christel House Academy South,Indianapolis,513,412,Yes under Community Eligibility Option (CEO),true
Christel House Academy West,Christel House Academy West,Indianapolis,485,317,Yes under Community Eligibility Option (CEO),true
Christel House Dors,Christel House DORS,Indianapolis,1062,928,No,true
Christel House Watanabe Manual High School,Christel House Academy South,Indianapolis,458,318,No,false
Christian Park School 82 - an Exploratory School,Indianapolis Public Schools,Indianapolis,251,171,Yes under Community Eligibility Option (CEO),false
Churubusco Elementary School,Smith-Green Community Schools,Churubusco,500,177,Yes participating without using any Provision or the CEO,false
Churubusco Jr-Sr High School,Smith-Green Community Schools,Churubusco,603,164,Yes participating without using any Provision or the CEO,false
Circle City Preparatory Elementary School,Circle City Prep Charter School,Indianapolis,321,304,Yes under Community Eligibility Option (CEO),false
Circle City Preparatory Middle School,Circle City Prep Charter School,Indianapolis,97,91,Yes under Community Eligibility Option (CEO),false
Clarence Farrington School 61 - an Exploratory School,Indianapolis Public Schools,Indianapolis,451,264,Yes under Community Eligibility Option (CEO),false
