school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Fees College Preparatory Middle School,Tempe School District (4258),Tempe,645,,Yes under Community Eligibility Option (CEO)
Festival Foothills Elementary School,Wickenburg Unified District (4236),Buckeye,262,,Yes participating without using any Provision or the CEO
Field Elementary School,Mesa Unified District (4235),Mesa,564,,Yes under Community Eligibility Option (CEO)
Fine Arts Academy,Littleton Elementary District (4278),Tolleson,811,,Yes participating without using any Provision or the CEO
Finley Farms Elementary,Gilbert Unified District (4239),Gilbert,588,,Yes participating without using any Provision or the CEO
Fireside Elementary School,Paradise Valley Unified District (4241),Phoenix,693,,Yes participating without using any Provision or the CEO
First Avenue Elementary School,Mammoth-San Manuel Unified District (4439),San Manuel,219,,Yes participating without using any Provision or the CEO
Flagstaff Arts and Leadership Academy,Flagstaff Arts And Leadership Academy (4202),Flagstaff,174,,No
Flagstaff High School,Flagstaff Unified District (4192),Flagstaff,1631,,Yes participating without using any Provision or the CEO
Flagstaff Junior Academy,Flagstaff Junior Academy (4207),Flagstaff,364,,No
Flora Thew Elementary School,Tempe School District (4258),Tempe,501,,Yes under Community Eligibility Option (CEO)
Florence High School,Florence Unified School District (4437),Florence,857,,Yes participating without using any Provision or the CEO
Florence K-8,Florence Unified School District (4437),Florence,805,,Yes participating without using any Provision or the CEO
Florence Virtual Academy,Florence Unified School District (4437),Florence,155,,No
Flowing Wells Digital Campus,Flowing Wells Unified District (4405),Tucson,31,,No
Flowing Wells High School,Flowing Wells Unified District (4405),Tucson,1742,,Yes under Community Eligibility Option (CEO)
Flowing Wells Junior High School,Flowing Wells Unified District (4405),Tucson,758,,Yes under Community Eligibility Option (CEO)
Foothills Elementary School,Peoria Unified School District (4237),Glendale,537,,Yes under Community Eligibility Option (CEO)
Ford Elementary,Tucson Unified District (4403),Tucson,182,,Yes under Community Eligibility Option (CEO)
Fort Mohave Elementary School,Mohave Valley Elementary District (4379),Fort Mohave,400,,Yes participating without using any Provision or the CEO
Fort Thomas Elementary School,Fort Thomas Unified District (4221),Fort Thomas,207,,Yes under Community Eligibility Option (CEO)
Fort Thomas High School,Fort Thomas Unified District (4221),Fort Thomas,284,,Yes under Community Eligibility Option (CEO)
Fountain Hills High School,Fountain Hills Unified District (4247),Fountain Hills,347,,Yes participating without using any Provision or the CEO
Fountain Hills Middle School,Fountain Hills Unified District (4247),Fountain Hls,250,,Yes participating without using any Provision or the CEO
Fountain Hills Virtual Academy,Fountain Hills Unified District (4247),Fountain Hills,55,,No
Four Peaks Elementary School,Apache Junction Unified District (4443),Apache Junction,400,,Yes under Provision 2
Fourth Avenue Junior High School,Yuma Elementary District (4499),Yuma,364,,Yes under Provision 2
Fowler Elementary School,Fowler Elementary District (4273),Phoenix,370,,Yes under Community Eligibility Option (CEO)
Fox Creek Jr High School,Bullhead City School District (4378),Bullhead City,433,,Yes under Community Eligibility Option (CEO)
Frances Brandon-Pickett Elementary,Queen Creek Unified District (4245),Queen Creek,642,,Yes participating without using any Provision or the CEO
Frances J Warren Elementary School,Tucson Unified District (4403),Tucson,208,,Yes under Community Eligibility Option (CEO)
Frances Owen Holaway Elementary School,Amphitheater Unified District (4406),Tucson,241,,Yes under Community Eligibility Option (CEO)
Francisco Vasquez De Coronado Elementary School,Nogales Unified District (4457),Nogales,508,,Yes under Community Eligibility Option (CEO)
Frank Borman School,Cartwright Elementary District (4282),Phoenix,960,,Yes under Community Eligibility Option (CEO)
Frank Elementary School,Tempe School District (4258),Guadalupe,537,,Yes under Community Eligibility Option (CEO)
Franklin Accelerated Academy - Brimhall Campus,Mesa Unified District (4235),Mesa,889,,Yes participating without using any Provision or the CEO
Franklin Accelerated Academy - Downtown Campus,Mesa Unified District (4235),Mesa,373,,Yes participating without using any Provision or the CEO
Franklin Accelerated Academy - East Campus,Mesa Unified District (4235),Mesa,518,,Yes participating without using any Provision or the CEO
Franklin Accelerated Academy - Jordan Campus,Mesa Unified District (4235),Mesa,318,,Yes participating without using any Provision or the CEO
Franklin Junior High School,Mesa Unified District (4235),Mesa,288,,Yes participating without using any Provision or the CEO
Franklin Phonetic Primary School,Franklin Phonetic Primary School Inc. (4495),Prescott Valley,362,,Yes under Community Eligibility Option (CEO)
Franklin Phonetic Primary School-Sunnyslope,Franklin Phonetic Primary School Inc. (92596),Phoenix,78,,Yes under Community Eligibility Option (CEO)
Franklin Police and Fire High School,Phoenix Union High School District (4286),Phoenix,313,,Yes under Community Eligibility Option (CEO)
Fredonia Elementary School,Fredonia-Moccasin Unified District (4195),Fredonia,73,,Yes participating without using any Provision or the CEO
Fredonia High School,Fredonia-Moccasin Unified District (4195),Fredonia,59,,Yes participating without using any Provision or the CEO
Freedom Academy,Freedom Academy Inc. (89506),Phoenix,262,,Yes participating without using any Provision or the CEO
Freedom Elementary School,Liberty Elementary District (4266),Buckeye,574,,Yes participating without using any Provision or the CEO
Freedom Prep Academy - Mesa,Freedom Preparatory Academy (1000979),Gilbert,448,,No
Freedom Traditional Academy,Dysart Unified District (4243),Surprise,529,,Yes participating without using any Provision or the CEO
Fremont Junior High School,Mesa Unified District (4235),Mesa,822,,Yes participating without using any Provision or the CEO
Friendly House Academia Del Pueblo Elem,Friendly House Inc. (4303),Phoenix,245,,Yes under Community Eligibility Option (CEO)
Frontier Elementary School,Peoria Unified School District (4237),Peoria,846,,Yes participating without using any Provision or the CEO
Fruchthendler Elementary School,Tucson Unified District (4403),Tucson,327,,Yes under Community Eligibility Option (CEO)
Frye Elementary School,Chandler Unified District #80 (4242),Chandler,509,,Yes under Community Eligibility Option (CEO)
Fuller Elementary School,Tempe School District (4258),Tempe,468,,Yes under Community Eligibility Option (CEO)
Future Investment Middle School,Griffin Foundation Inc. The (79500),Tucson,32,,Yes under Community Eligibility Option (CEO)
G. Frank Davidson,Cartwright Elementary District (4282),Phoenix,629,,Yes under Community Eligibility Option (CEO)
Gadsden Elementary School,Gadsden Elementary District (4505),Gadsden,391,,Yes under Community Eligibility Option (CEO)
Gale Elementary School,Tucson Unified District (4403),Tucson,332,,Yes under Community Eligibility Option (CEO)
Gallego Intermediate Fine Arts Magnet School,Sunnyside Unified District (4407),Tucson,768,,Yes under Community Eligibility Option (CEO)
Gallego Primary Fine Arts Magnet,Sunnyside Unified District (4407),Tucson,503,,Yes under Community Eligibility Option (CEO)
Galveston Elementary School,Chandler Unified District #80 (4242),Chandler,518,,Yes under Community Eligibility Option (CEO)
Ganado High School,Ganado Unified School District (4157),Ganado,390,,Yes under Community Eligibility Option (CEO)
Ganado Intermediate School,Ganado Unified School District (4157),Ganado,194,,Yes under Community Eligibility Option (CEO)
Ganado Middle School,Ganado Unified School District (4157),Ganado,234,,Yes under Community Eligibility Option (CEO)
Ganado Primary School,Ganado Unified School District (4157),Ganado,162,,Yes under Community Eligibility Option (CEO)
Garden Lakes Elementary School,Pendergast Elementary District (4283),Avondale,941,,Yes under Community Eligibility Option (CEO)
Garfield School,Phoenix Elementary District (4256),Phoenix,403,,Yes under Community Eligibility Option (CEO)
Gary A. Knox Elementary School,Crane Elementary District (4501),Yuma,528,,Yes under Community Eligibility Option (CEO)
Gateway Early College High School,Maricopa County Community College District dba Gat (4314),Phoenix,350,,Yes under Community Eligibility Option (CEO)
Gateway Pointe Elementary,Higley Unified School District (4248),Gilbert,685,,Yes participating without using any Provision or the CEO
Gateway Polytechnic Academy,Queen Creek Unified District (4245),Mesa,1003,,Yes participating without using any Provision or the CEO
Gateway School,Creighton Elementary District (4263),Phoenix,577,,Yes under Community Eligibility Option (CEO)
Gavilan Peak School,Deer Valley Unified District (4246),Anthem,473,,Yes participating without using any Provision or the CEO
Gcc Early Childhood Learning Lab,Peoria Unified School District (4237),Glendale,13,,No
General Myer Elementary School,Fort Huachuca Accommodation District (4167),Fort Huachuca,246,,Yes participating without using any Provision or the CEO
Genesis Academy,Genesis Program Inc. (4332),Phoenix,49,,No
Genesis Academy,Prescott Unified District (4466),Prescott,66,,No
Geneva Epps Mosley Middle School,Tempe School District (4258),Tempe,694,,Yes under Community Eligibility Option (CEO)
George Gervin Prep Academy,George Gervin Youth Center Inc. (90884),Phoenix,157,,Yes under Community Eligibility Option (CEO)
George Washington Academy,Edkey Inc. - Sequoia Village School (79211),Snowflake,124,,Yes under Community Eligibility Option (CEO)
George Washington Carver Elementary School,Yuma Elementary District (4499),Yuma,270,,Yes under Provision 2
Getz School,Tempe School District (4258),Tempe,163,,No
Gift - Gila Institute for Technology,Gila Institute for Technology (79387),Thatcher,24,,No
Gila Bend Elementary,Gila Bend Unified District (4238),Gila Bend,309,,Yes under Community Eligibility Option (CEO)
Gila Bend High School,Gila Bend Unified District (4238),Gila Bend,172,,Yes under Community Eligibility Option (CEO)
Gila Ridge High School,Yuma Union High School District (4507),Yuma,2249,,Yes under Community Eligibility Option (CEO)
Gila Valley Learning Center,Pima Unified District (4220),Pima,18,,No
Gila Vista Jr High School,Yuma Elementary District (4499),Yuma,551,,Yes under Provision 2
Gilbert Classical Academy 7-12,Gilbert Unified District (4239),Gilbert,572,,Yes participating without using any Provision or the CEO
Gilbert Elementary School,Gilbert Unified District (4239),Gilbert,563,,Yes participating without using any Provision or the CEO
