school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Cowden-Herrick Grade School,Cowden-Herrick CUSD 3A,Herrick,175,103,Yes under Community Eligibility Option (CEO),false
Cowden-Herrick Jr/Sr High School,Cowden-Herrick CUSD 3A,Cowden,168,108,Yes under Community Eligibility Option (CEO),true
Crab Orchard Elementary School,Crab Orchard CUSD 3,Marion,323,65,Yes under Community Eligibility Option (CEO),false
Crab Orchard High School,Crab Orchard CUSD 3,Marion,154,60,Yes under Community Eligibility Option (CEO),false
Crane Medical Prep HS,Chicago Public Schools Dist 299,Chicago,295,257,Yes under Community Eligibility Option (CEO),true
Creative Center for Children,Paris-Union SD 95,Paris,73,67,Yes under Community Eligibility Option (CEO),false
Creative Communications Acad,Dolton SD 149,Calumet City,246,246,Yes under Community Eligibility Option (CEO),false
Creekside Elem,SD U-46,Elgin,469,293,Yes under Community Eligibility Option (CEO),false
Creekside Elementary School,Plainfield SD 202,Plainfield,472,222,Yes under Community Eligibility Option (CEO),false
Creekside Middle School,Woodstock CUSD 200,Woodstock,736,339,Yes participating without using any Provision or the CEO,false
Crescent City Grade School,Crescent Iroquois CUSD 249,Crescent City,54,8,Yes under Community Eligibility Option (CEO),false
Creston Elem School,Creston CCSD 161,Creston,76,35,Yes participating without using any Provision or the CEO,false
Crestwood Elem School,Paris CUSD 4,Paris,309,125,Yes participating without using any Provision or the CEO,false
Crestwood Jr High School,Paris CUSD 4,Paris,134,50,Yes participating without using any Provision or the CEO,false
Crete Elementary School,Crete Monee CUSD 201U,Crete,381,249,Yes under Community Eligibility Option (CEO),false
Crete-Monee Early Childhood Cntr,Crete Monee CUSD 201U,Crete,256,,No,false
Crete-Monee High School,Crete Monee CUSD 201U,Crete,1480,844,Yes under Community Eligibility Option (CEO),true
Crete-Monee Middle School,Crete Monee CUSD 201U,University Park,1002,651,Yes under Community Eligibility Option (CEO),false
Crosby Elem Sch,Harvard CUSD 50,Harvard,655,421,Yes under Community Eligibility Option (CEO),false
Crossroad Learning Center,Jacksonville SD 117,Jacksonville,0,,Yes under Community Eligibility Option (CEO),true
Crow Island Elem School,Winnetka SD 36,Winnetka,360,,No,false
Crown Elem Comm Acd Fine Arts Ctr,Chicago Public Schools Dist 299,Chicago,92,80,Yes under Community Eligibility Option (CEO),false
Crystal Lake Central High School,Chsd 155,Crystal Lake,1443,510,Yes participating without using any Provision or the CEO,false
Crystal Lake South High School,Chsd 155,Crystal Lake,1279,411,Yes participating without using any Provision or the CEO,false
Crystal Lawns Elem School,Plainfield SD 202,Joliet,328,156,Yes under Community Eligibility Option (CEO),false
Cuba Elem School,CUSD 3 Fulton County,Cuba,188,90,Yes under Community Eligibility Option (CEO),false
Cuba Middle School,CUSD 3 Fulton County,Cuba,80,41,Yes under Community Eligibility Option (CEO),false
Cuba Sr High School,CUSD 3 Fulton County,Cuba,118,45,Yes under Community Eligibility Option (CEO),true
Cuffe Math-Sci Tech Elem Academy,Chicago Public Schools Dist 299,Chicago,249,216,Yes under Community Eligibility Option (CEO),false
Cullen Elem School,Chicago Public Schools Dist 299,Chicago,176,171,Yes under Community Eligibility Option (CEO),false
Cumberland Elem School,CCSD 62,Des Plaines,279,103,Yes participating without using any Provision or the CEO,false
Cumberland Elem School,Cumberland CUSD 77,Toledo,387,102,Yes under Community Eligibility Option (CEO),false
Cumberland High School,Cumberland CUSD 77,Toledo,303,108,Yes under Community Eligibility Option (CEO),false
Cumberland Middle School,Cumberland CUSD 77,Toledo,282,101,Yes under Community Eligibility Option (CEO),false
Curie Metropolitan High School,Chicago Public Schools Dist 299,Chicago,3099,2659,Yes under Community Eligibility Option (CEO),true
Currier Elementary School,West Chicago ESD 33,West Chicago,359,260,Yes under Community Eligibility Option (CEO),false
Curtis Elem School,Chicago Public Schools Dist 299,Chicago,356,347,Yes under Community Eligibility Option (CEO),false
Cypress Elem School,Cypress SD 64,Cypress,116,58,Yes under Community Eligibility Option (CEO),false
Dahlgren Elem School,Hamilton Co CUSD 10,Dahlgren,139,78,Yes participating without using any Provision or the CEO,false
Daisy Bates Acad of Social Justic,Chicago Public Schools Dist 299,Chicago,225,138,Yes under Community Eligibility Option (CEO),false
Dakota Elementary School,Dakota CUSD 201,Dakota,410,146,Yes participating without using any Provision or the CEO,false
Dakota Jr Sr High School,Dakota CUSD 201,Dakota,344,103,Yes participating without using any Provision or the CEO,false
Daley Elem Academy,Chicago Public Schools Dist 299,Chicago,511,481,Yes under Community Eligibility Option (CEO),false
Dallas City Elem School,Dallas ESD 327,Dallas City,156,123,Yes under Community Eligibility Option (CEO),false
Dalzell Grade School,Dalzell SD 98,Dalzell,45,,No,false
Damiansville Elem School,Damiansville SD 62,Damiansville,102,13,Yes participating without using any Provision or the CEO,false
Dan H Pietrini Elem School,Franklin Park SD 84,Franklin Park,242,164,Yes under Community Eligibility Option (CEO),false
Daniel Burnham Elem School,Cicero SD 99,Cicero,185,156,Yes participating without using any Provision or the CEO,false
Daniel Wright Jr High School,Lincolnshire-Prairieview SD 103,Lincolnshire,720,,No,false
Danielle-Joy Peterson Elem Sch,Indian Prairie CUSD 204,Naperville,570,19,Yes participating without using any Provision or the CEO,false
Danville High School,Danville CCSD 118,Danville,1253,1039,Yes under Community Eligibility Option (CEO),true
Darwin Elem School,Chicago Public Schools Dist 299,Chicago,502,376,Yes under Community Eligibility Option (CEO),false
Davenport Elem School,Eureka CUD 140,Eureka,430,139,Yes participating without using any Provision or the CEO,false
Davie Elem School,Anna CCSD 37,Anna,122,75,Yes under Community Eligibility Option (CEO),false
Davis Elementary School,St Charles CUSD 303,Saint Charles,509,149,Yes participating without using any Provision or the CEO,false
Davis M Magnet Elem School,Chicago Public Schools Dist 299,Chicago,120,98,Yes under Community Eligibility Option (CEO),false
Davis N Elem School,Chicago Public Schools Dist 299,Chicago,540,473,Yes under Community Eligibility Option (CEO),false
Dawes Elem School,Chicago Public Schools Dist 299,Chicago,926,879,Yes under Community Eligibility Option (CEO),false
Dawes Elementary School,Evanston CCSD 65,Evanston,298,142,Yes participating without using any Provision or the CEO,false
Dawn Elser Elementary School,Central SD 104,O Fallon,330,145,Yes under Community Eligibility Option (CEO),false
Day Treatment,Peoria SD 150,Peoria,0,,No,true
Dd Eisenhower High Sch (Campus),Chsd 218,Blue Island,1818,1553,Yes under Community Eligibility Option (CEO),true
De Diego Elem Community Academy,Chicago Public Schools Dist 299,Chicago,511,409,Yes under Community Eligibility Option (CEO),false
Dean Street Elem School,Woodstock CUSD 200,Woodstock,302,161,Yes participating without using any Provision or the CEO,false
Decatur Classical Elem School,Chicago Public Schools Dist 299,Chicago,341,41,Yes under Community Eligibility Option (CEO),false
Dee-Mack High School,Deer Creek-Mackinaw CUSD 701,Mackinaw,293,75,Yes participating without using any Provision or the CEO,false
Dee-Mack Intermediate School,Deer Creek-Mackinaw CUSD 701,Deer Creek,217,63,Yes participating without using any Provision or the CEO,false
Dee-Mack Primary/Jr High,Deer Creek-Mackinaw CUSD 701,Mackinaw,432,131,Yes participating without using any Provision or the CEO,false
Deer Park C C Elem School,Deer Park CCSD 82,Ottawa,44,5,Yes participating without using any Provision or the CEO,false
Deer Path Elem School,Cary CCSD 26,Cary,452,116,Yes participating without using any Provision or the CEO,false
Deer Path Middle Sch East,Lake Forest SD 67,Lake Forest,375,,No,false
Deer Path Middle Sch West,Lake Forest SD 67,Lake Forest,361,,No,false
Deerfield High School,Twp HSD 113,Deerfield,1437,,No,false
Dekalb Early Lrng and Dev Ctr,DeKalb CUSD 428,Dekalb,281,,No,false
Dekalb High School,DeKalb CUSD 428,Dekalb,2134,1308,Yes under Community Eligibility Option (CEO),true
Delacey Family Educ Ctr,CUSD 300,Carpentersville,210,180,Yes under Community Eligibility Option (CEO),false
Deland-Weldon Elem School,Deland-Weldon CUSD 57,Weldon,100,58,Yes under Community Eligibility Option (CEO),false
Deland-Weldon High School,Deland-Weldon CUSD 57,De Land,45,21,Yes under Community Eligibility Option (CEO),true
Deland-Weldon Middle School,Deland-Weldon CUSD 57,Weldon,28,15,Yes under Community Eligibility Option (CEO),false
Delavan Elementary School,Delavan CUSD 703,Delavan,191,73,Yes participating without using any Provision or the CEO,false
Delavan High School,Delavan CUSD 703,Delavan,129,38,Yes participating without using any Provision or the CEO,false
Delavan Jr High School,Delavan CUSD 703,Delavan,55,20,Yes participating without using any Provision or the CEO,false
Delores Moye Elem School,O Fallon CCSD 90,O Fallon,595,148,Yes participating without using any Provision or the CEO,false
Delta Learning Center,Chsd 218,Crestwood,0,,Yes under Community Eligibility Option (CEO),true
Deneen Elem School,Chicago Public Schools Dist 299,Chicago,451,416,Yes under Community Eligibility Option (CEO),false
Denkmann Elem School,Rock Island SD 41,Rock Island,356,260,Yes under Community Eligibility Option (CEO),false
Denning Elementary School,Frankfort CUSD 168,West Frankfort,439,206,Yes under Community Eligibility Option (CEO),false
Dennis Lab School,Decatur SD 61,Decatur,579,490,Yes under Community Eligibility Option (CEO),false
Depriest Elem School,Chicago Public Schools Dist 299,Chicago,419,320,Yes under Community Eligibility Option (CEO),false
Depue Elem School,DePue USD 103,DePue,232,207,Yes under Community Eligibility Option (CEO),false
Depue High School,DePue USD 103,DePue,86,75,Yes under Community Eligibility Option (CEO),true
Desoto Elementary School,DeSoto Cons SD 86,De Soto,198,133,Yes under Community Eligibility Option (CEO),false
Dett Elem School,Chicago Public Schools Dist 299,Chicago,326,269,Yes under Community Eligibility Option (CEO),false
Developmental Learning Pgm Dlp,Eisenhower Cooperative,Midlothian,0,,Yes under Community Eligibility Option (CEO),true
Dever Elem School,Chicago Public Schools Dist 299,Chicago,733,404,Yes under Community Eligibility Option (CEO),false
Devonshire Elem School,Skokie SD 68,Skokie,417,274,Yes participating without using any Provision or the CEO,false
Devonshire School,Comm Cons SD 59,Des Plaines,370,226,Yes participating without using any Provision or the CEO,false
Devry Advantage Academy High Schl,Chicago Public Schools Dist 299,Chicago,152,105,Yes under Community Eligibility Option (CEO),false
Dewey Elem Academy of Fine Arts,Chicago Public Schools Dist 299,Chicago,272,261,Yes under Community Eligibility Option (CEO),false
Dewey Elem School,Evanston CCSD 65,Evanston,321,92,Yes participating without using any Provision or the CEO,false
Diamond Lake School,Diamond Lake SD 76,Mundelein,262,142,Yes under Community Eligibility Option (CEO),false
Diekman Elem School,Dolton SD 149,Dolton,227,222,Yes under Community Eligibility Option (CEO),false
Dieterich Elem School,Dieterich CUSD 30,Dieterich,359,101,Yes participating without using any Provision or the CEO,false
Dieterich Jr/Sr High School,Dieterich CUSD 30,Dieterich,273,98,Yes participating without using any Provision or the CEO,false
Dillon Elementary School,Rock Falls ESD 13,Rock Falls,278,218,Yes under Community Eligibility Option (CEO),false
Dimmick Comm Cons SD 175,Dimmick Comm Cons SD #175,La Salle,153,,No,false
Dirksen Elem School,Chicago Public Schools Dist 299,Chicago,1263,958,Yes under Community Eligibility Option (CEO),false
Dirksen Elementary School,Pekin PSD 108,Pekin,165,120,Yes under Community Eligibility Option (CEO),false
Dirksen Junior High School,Joliet PSD 86,Joliet,653,641,Yes under Community Eligibility Option (CEO),false
Disney Elem Magnet School,Chicago Public Schools Dist 299,Chicago,1384,867,Yes under Community Eligibility Option (CEO),false
Disney II Elem School,Chicago Public Schools Dist 299,Chicago,422,123,Yes under Community Eligibility Option (CEO),false
Disney II Magnet HS,Chicago Public Schools Dist 299,Chicago,738,343,Yes under Community Eligibility Option (CEO),false
Dist 206 Alternative High School,Bloom Twp HSD 206,Chicago Heights,0,,Yes under Community Eligibility Option (CEO),true
District 126 Early Childhood Ctr,Alsip-Hazlgrn-Oaklwn SD 126,Alsip,122,,No,false
District 158 Early Childhood Ctr,Huntley Comm Sch Dist 158,Lk In The Hls,242,,No,false
District 45 Early Education Ctr,SD 45 DuPage County,Villa Park,189,,No,false
District 7 Alternative School,Edwardsville CUSD 7,Edwardsville,0,,Yes participating without using any Provision or the CEO,true
District 99 Early Childhood Ctr,Cicero SD 99,Cicero,232,188,Yes participating without using any Provision or the CEO,false
Dixon Elem School,Chicago Public Schools Dist 299,Chicago,412,310,Yes under Community Eligibility Option (CEO),false
Dixon High School,Dixon USD 170,Dixon,760,336,Yes participating without using any Provision or the CEO,false
Dolan Ctr Maryville Farm Campus,Durand CUSD 322,Durand,0,,Yes participating without using any Provision or the CEO,true
Don D Shute Elem School,East Peoria SD 86,East Peoria,206,124,Yes under Community Eligibility Option (CEO),false
Donald C Parker Early Educ Center,Harlem UD 122,Machesney Park,571,401,Yes under Community Eligibility Option (CEO),false
Dongola Elementary School,Dongola USD 66,Dongola,108,108,Yes under Community Eligibility Option (CEO),false
Dongola High School,Dongola USD 66,Dongola,62,61,Yes under Community Eligibility Option (CEO),true
Dongola Jr High School,Dongola USD 66,Dongola,51,51,Yes under Community Eligibility Option (CEO),false
Donovan Elem School,Donovan CUSD 3,Donovan,172,103,Yes under Community Eligibility Option (CEO),false
Donovan Jr High School,Donovan CUSD 3,Donovan,54,31,Yes under Community Eligibility Option (CEO),false
Donovan Sr High School,Donovan CUSD 3,Donovan,72,28,Yes under Community Eligibility Option (CEO),false
Dore Elem School,Chicago Public Schools Dist 299,Chicago,745,355,Yes under Community Eligibility Option (CEO),false
Dorn Elementary School,North Palos SD 117,Hickory Hills,431,289,Yes under Community Eligibility Option (CEO),false
Dorothy Simon Elem School,Winnebago CUSD 323,Winnebago,297,88,Yes participating without using any Provision or the CEO,false
Dorris Intermediate Sch,Collinsville CUSD 10,Collinsville,871,601,Yes under Community Eligibility Option (CEO),false
Douglas Elem School,Belleville SD 118,Belleville,233,145,Yes under Community Eligibility Option (CEO),false
Douglas Elem School,Clinton CUSD 15,Clinton,177,93,Yes participating without using any Provision or the CEO,false
Douglas Elementary School,Princeton ESD 115,Princeton,217,92,Yes participating without using any Provision or the CEO,false
Douglas School,Springfield SD 186,Springfield,0,,Yes under Community Eligibility Option (CEO),true
Douglass Academy High School,Chicago Public Schools Dist 299,Chicago,29,27,Yes under Community Eligibility Option (CEO),true
Dr Andy Hall Early Educ Ctr,Mount Vernon SD 80,Mount Vernon,243,198,Yes under Community Eligibility Option (CEO),false
Dr Bessie Rhodes-Global Studies,Evanston CCSD 65,Skokie,254,178,Yes participating without using any Provision or the CEO,false
Dr Donald Wharton Elem School,Summit SD 104,Summit,114,112,Yes under Community Eligibility Option (CEO),false
Dr Howard Elem School,Champaign CUSD 4,Champaign,426,283,Yes under Community Eligibility Option (CEO),false
Dr Julian Rogus School,Summit Hill SD 161,Frankfort,653,150,Yes participating without using any Provision or the CEO,false
Dr Kenneth M Sorrick School,North Palos SD 117,Palos Hills,449,308,Yes under Community Eligibility Option (CEO),false
Dr Maude a Sanders Primary School,Peoria SD 150,Peoria,442,388,Yes under Community Eligibility Option (CEO),false
Dr Ml King Jr Literary&fine Arts,Evanston CCSD 65,Evanston,421,211,Yes participating without using any Provision or the CEO,false
Dr Nick Osborne Primary Center,Mount Vernon SD 80,Mount Vernon,562,515,Yes under Community Eligibility Option (CEO),false
Dr Preston L Williams Jr Elem Sch,Urbana SD 116,Urbana,399,353,Yes under Community Eligibility Option (CEO),false
Dr. Abby Fox Rooney Elem Sch,Quincy SD 172,Quincy,500,336,Yes participating without using any Provision or the CEO,false
Dr. C.t. Vivian Primary School,Peoria SD 150,Peoria,378,320,Yes under Community Eligibility Option (CEO),false
Dr. James Mitchem Erly Chldhd Ctr,Valley View CUSD 365U,Romeoville,515,342,Yes under Community Eligibility Option (CEO),false
Drake Elem School,Chicago Public Schools Dist 299,Chicago,302,295,Yes under Community Eligibility Option (CEO),false
Drauden Point Middle School,Plainfield SD 202,Plainfield,658,237,Yes under Community Eligibility Option (CEO),false
Dream Academy,Kane ROE,Elgin,0,,No,true
Dream Academy,SD U-46,Elgin,0,,Yes under Community Eligibility Option (CEO),true
Drexel Elem School,Cicero SD 99,Cicero,396,282,Yes participating without using any Provision or the CEO,false
Drummond Elem School,Chicago Public Schools Dist 299,Chicago,339,55,Yes under Community Eligibility Option (CEO),false
Dryden Elem School,Arlington Heights SD 25,Arlington Heights,521,110,Yes participating without using any Provision or the CEO,false
Du Quoin Elementary School,Du Quoin CUSD 300,Du Quoin,556,326,Yes under Community Eligibility Option (CEO),false
Du Quoin High School,Du Quoin CUSD 300,Du Quoin,397,180,Yes under Community Eligibility Option (CEO),true
Du Quoin Middle School,Du Quoin CUSD 300,Du Quoin,376,215,Yes under Community Eligibility Option (CEO),false
Dubois Elem School,Chicago Public Schools Dist 299,Chicago,201,191,Yes under Community Eligibility Option (CEO),false
Dubois Elem School,Springfield SD 186,Springfield,469,312,Yes under Community Eligibility Option (CEO),false
Dujardin Elementary School,Bloomingdale SD 13,Bloomingdale,352,,No,false
Dulles Elem School,Chicago Public Schools Dist 299,Chicago,651,623,Yes under Community Eligibility Option (CEO),false
Dunbar Elem School,East St Louis SD 189,East Saint Louis,327,327,Yes under Community Eligibility Option (CEO),false
Dunbar Vocational Career Acad HS,Chicago Public Schools Dist 299,Chicago,355,344,Yes under Community Eligibility Option (CEO),true
Dundee Highlands Elem School,CUSD 300,West Dundee,396,176,Yes participating without using any Provision or the CEO,false
Dundee Middle School,CUSD 300,Dundee,1144,420,Yes participating without using any Provision or the CEO,false
Dundee-Crown High School,CUSD 300,Carpentersville,2573,1849,Yes under Community Eligibility Option (CEO),true
Dunlap Grade School,Dunlap CUSD 323,Dunlap,253,46,Yes participating without using any Provision or the CEO,false
Dunlap High School,Dunlap CUSD 323,Dunlap,1420,262,Yes participating without using any Provision or the CEO,false
Dunlap Middle School,Dunlap CUSD 323,Dunlap,541,82,Yes participating without using any Provision or the CEO,false
Dunlap Valley Middle School,Dunlap CUSD 323,Dunlap,546,122,Yes participating without using any Provision or the CEO,false
Dunne Technology Acad Elem Sch,Chicago Public Schools Dist 299,Chicago,206,163,Yes under Community Eligibility Option (CEO),false
Dupo High School,Comm Unit School District No 196,Dupo,259,174,Yes under Community Eligibility Option (CEO),true
Dupo Jr High School,Comm Unit School District No 196,Dupo,124,90,Yes under Community Eligibility Option (CEO),false
Durand Elem School,Durand CUSD 322,Durand,281,134,Yes participating without using any Provision or the CEO,false
Durand High School,Durand CUSD 322,Durand,170,55,Yes participating without using any Provision or the CEO,false
Durand Jr High School,Durand CUSD 322,Durand,58,28,Yes participating without using any Provision or the CEO,false
Durkin Park Elem School,Chicago Public Schools Dist 299,Chicago,679,544,Yes under Community Eligibility Option (CEO),false
Dvorak Technology Acad Elem Sch,Chicago Public Schools Dist 299,Chicago,276,245,Yes under Community Eligibility Option (CEO),false
Dwight Common School,Dwight Common SD 232,Dwight,519,236,Yes participating without using any Provision or the CEO,false
Dwight D Eisenhower Elem School,Prospect Heights SD 23,Prospect Heights,326,130,Yes participating without using any Provision or the CEO,false
Dwight D Eisenhower JHS,Schaumburg CCSD 54,Hoffman Estates,662,,No,false
Dwight High School,Dwight Twp HSD 230,Dwight,211,69,Yes participating without using any Provision or the CEO,true
Eagle Pointe Elementary School,Plainfield SD 202,Plainfield,594,179,Yes participating without using any Provision or the CEO,false
Eagle Ridge School,Carbon Cliff-Barstow SD 36,Silvis,238,238,Yes under Community Eligibility Option (CEO),false
Eagleview Elementary School,Columbia CUSD 4,Columbia,259,42,Yes participating without using any Provision or the CEO,false
Earhart Elem Opt for Knowl School,Chicago Public Schools Dist 299,Chicago,195,139,Yes under Community Eligibility Option (CEO),false
Earl H Hanson Elem School,Rock Island SD 41,Rock Island,201,178,Yes under Community Eligibility Option (CEO),false
Earl Pritchett School,Aptakisic-Tripp CCSD 102,Buffalo Grove,430,,No,false
Earle Elem School,Chicago Public Schools Dist 299,Chicago,286,281,Yes under Community Eligibility Option (CEO),false
Earlville Elem School,Earlville CUSD 9,Earlville,253,114,Yes under Community Eligibility Option (CEO),false
Earlville Jr/Sr High School,Earlville CUSD 9,Earlville,97,37,Yes under Community Eligibility Option (CEO),true
Early Childhood,Elmhurst SD 205,Elmhurst,271,,No,false
Early Childhood,Alton CUSD 11,Godfrey,267,,No,false
Early Childhood,Quincy SD 172,Quincy,434,334,Yes under Community Eligibility Option (CEO),false
Early Childhood Center,Bellwood SD 88,Bellwood,178,,No,false
Early Childhood Center,Rantoul City SD 137,Rantoul,161,,No,false
Early Childhood Cntr,Dolton SD 148,Dolton,196,195,Yes under Community Eligibility Option (CEO),false
Early Childhood Education Center,Wood Dale SD 7,Wood Dale,85,,No,false
Early Learning Center,East Maine SD 63,Des Plaines,290,,No,false
Early Learning Center,Effingham CUSD 40,Effingham,175,70,Yes under Community Eligibility Option (CEO),false
Early Learning Center,Springfield SD 186,Springfield,549,358,Yes under Community Eligibility Option (CEO),false
Early Learning Center,Waukegan CUSD 60,Waukegan,221,,No,false
Early Learning Center,West Chicago ESD 33,West Chicago,1,,No,false
Early Step Pre-School,River Bend CUSD 2,Fulton,65,,No,false
East Alton Middle School,East Alton SD 13,East Alton,193,99,Yes under Community Eligibility Option (CEO),false
East Alton-Wood River High Sch,East Alton-Wood River CHSD 14,Wood River,539,369,Yes under Community Eligibility Option (CEO),true
East Aurora HS Rssp,Kane ROE,Aurora,0,,No,true
East Coloma - Nelson Elem Sch,East Coloma - Nelson CESD 20,Rock Falls,214,113,Yes participating without using any Provision or the CEO,false
East Dubuque Elem School,East Dubuque USD 119,East Dubuque,359,153,Yes participating without using any Provision or the CEO,false
East Dubuque High School,East Dubuque USD 119,East Dubuque,180,54,Yes participating without using any Provision or the CEO,false
East Dubuque Jr High,East Dubuque USD 119,East Dubuque,84,36,Yes participating without using any Provision or the CEO,false
East Elementary School,Alton CUSD 11,Alton,415,269,Yes under Community Eligibility Option (CEO),false
East Elementary School,Zion ESD 6,Zion,275,224,Yes under Community Eligibility Option (CEO),false
East High School,Aurora East USD 131,Aurora,4020,2557,Yes under Community Eligibility Option (CEO),true
East Leyden High School,Leyden CHSD 212,Franklin Park,1840,993,Yes under Community Eligibility Option (CEO),false
East Moline Early Learning Center,East Moline SD 37,East Moline,158,,No,false
East Peoria High School,East Peoria CHSD 309,East Peoria,823,463,Yes under Community Eligibility Option (CEO),true
East Prairie Elem School,East Prairie SD 73,Skokie,513,222,Yes participating without using any Provision or the CEO,false
East Prairie Middle School,Tuscola CUSD 301,Tuscola,271,116,Yes participating without using any Provision or the CEO,false
East Side Elementary School,Hamilton Co CUSD 10,Mc Leansboro,384,209,Yes participating without using any Provision or the CEO,false
East Side Intermediate School,Harrisburg CUSD 3,Harrisburg,397,265,Yes under Community Eligibility Option (CEO),false
East St Louis Senior High School,East St Louis SD 189,East Saint Louis,1288,1279,Yes under Community Eligibility Option (CEO),true
East St Louis-Lincoln Middle Sch,East St Louis SD 189,East Saint Louis,359,355,Yes under Community Eligibility Option (CEO),false
East View Academy School,CUSD 308,Oswego,0,,Yes participating without using any Provision or the CEO,true
Eastland Elementary School,Eastland CUSD 308,Shannon,433,205,Yes participating without using any Provision or the CEO,false
Eastland Jr/Sr High School,Eastland CUSD 308,Lanark,298,122,Yes participating without using any Provision or the CEO,false
Eastlawn Elem School,Rantoul City SD 137,Rantoul,276,246,Yes under Community Eligibility Option (CEO),false
Eastview Elem School,CUSD 300,Algonquin,401,207,Yes participating without using any Provision or the CEO,false
Eastview Elementary School,Canton Union SD 66,Canton,288,176,Yes under Community Eligibility Option (CEO),false
Eastview Middle School,SD U-46,Bartlett,757,216,Yes under Community Eligibility Option (CEO),false
Eastwood Elem School,East Alton SD 13,East Alton,393,161,Yes under Community Eligibility Option (CEO),false
Eberhart Elem School,Chicago Public Schools Dist 299,Chicago,1011,953,Yes under Community Eligibility Option (CEO),false
Ebinger Elem School,Chicago Public Schools Dist 299,Chicago,693,102,Yes under Community Eligibility Option (CEO),false
Edgar a Poe Elem School,Wheeling CCSD 21,Arlington Heights,317,160,Yes under Community Eligibility Option (CEO),false
Edgebrook Elem School,Chicago Public Schools Dist 299,Chicago,554,84,Yes under Community Eligibility Option (CEO),false
Edgebrook Elem School,McHenry CCSD 15,Mchenry,494,227,Yes participating without using any Provision or the CEO,false
Edgewood Elem School,Woodridge SD 68,Woodridge,361,188,Yes participating without using any Provision or the CEO,false
Edgewood Middle School,North Shore SD 112,Highland Park,663,,No,false
Edinburg Elem School,Edinburg CUSD 4,Edinburg,76,48,Yes under Community Eligibility Option (CEO),false
Edinburg High School,Edinburg CUSD 4,Edinburg,74,39,Yes under Community Eligibility Option (CEO),false
Edinburg Jr High School,Edinburg CUSD 4,Edinburg,62,34,Yes under Community Eligibility Option (CEO),false
Edison Elem Regional Gifted Cntr,Chicago Public Schools Dist 299,Chicago,265,23,Yes under Community Eligibility Option (CEO),false
Edison Elem School,Danville CCSD 118,Danville,233,207,Yes under Community Eligibility Option (CEO),false
Edison Elem School,Elmhurst SD 205,Elmhurst,318,10,Yes participating without using any Provision or the CEO,false
Edison Elem School,Lyons SD 103,Stickney,282,209,Yes under Community Eligibility Option (CEO),false
Edison Elementary School,Macomb CUSD 185,Macomb,397,254,Yes under Community Eligibility Option (CEO),false
Edison Jr High School,Rock Island SD 41,Rock Island,398,308,Yes under Community Eligibility Option (CEO),false
Edison Junior High School,Pekin PSD 108,Pekin,271,139,Yes under Community Eligibility Option (CEO),false
Edison Middle School,Champaign CUSD 4,Champaign,647,323,Yes under Community Eligibility Option (CEO),false
Edison Middle School,CUSD 200,Wheaton,635,134,Yes participating without using any Provision or the CEO,false
Edison Park Elem School,Chicago Public Schools Dist 299,Chicago,411,54,Yes under Community Eligibility Option (CEO),false
Edison Primary School,Kankakee SD 111,Kankakee,192,178,Yes under Community Eligibility Option (CEO),false
Edith M Smith Middle School,Waukegan CUSD 60,Waukegan,493,356,Yes under Community Eligibility Option (CEO),false
Edna Keith Elem School,Joliet PSD 86,Joliet,402,382,Yes under Community Eligibility Option (CEO),false
Edna Rollins Elem School,Aurora East USD 131,Aurora,508,353,Yes under Community Eligibility Option (CEO),false
Edward J Tobin Elem School,Burbank SD 111,Burbank,346,220,Yes under Community Eligibility Option (CEO),false
Edwards County High School,Edwards County CUSD 1,Albion,223,92,Yes participating without using any Provision or the CEO,false
Edwards Elem School,Chicago Public Schools Dist 299,Chicago,1209,920,Yes under Community Eligibility Option (CEO),false
Edwardsville High School,Edwardsville CUSD 7,Edwardsville,2342,446,Yes participating without using any Provision or the CEO,false
Edwin a Lee Elementary School,Springfield SD 186,Springfield,204,179,Yes under Community Eligibility Option (CEO),true
Effingham High School,Effingham CUSD 40,Effingham,712,260,Yes under Community Eligibility Option (CEO),false
Effingham Junior High School,Effingham CUSD 40,Effingham,458,200,Yes under Community Eligibility Option (CEO),true
Effingham Unit 40 Preschool,Effingham CUSD 40,Effingham,121,,No,false
Egyptian Elem School,Egyptian CUSD 5,Tamms,151,150,Yes under Community Eligibility Option (CEO),false
Egyptian Jr High School,Egyptian CUSD 5,Tamms,69,69,Yes under Community Eligibility Option (CEO),false
Egyptian Sr High School,Egyptian CUSD 5,Tamms,84,83,Yes under Community Eligibility Option (CEO),true
Eisenhower Academy,Joliet PSD 86,Joliet,209,209,Yes under Community Eligibility Option (CEO),false
Eisenhower Elem School,Jacksonville SD 117,Jacksonville,349,177,Yes participating without using any Provision or the CEO,false
Eisenhower High School,Decatur SD 61,Decatur,909,697,Yes under Community Eligibility Option (CEO),true
Eisenhower Jr High School,Darien SD 61,Darien,407,161,Yes participating without using any Provision or the CEO,false
Eisenhower Middle School,Rockford SD 205,Rockford,963,571,Yes under Community Eligibility Option (CEO),false
Eisenhower School,South Holland SD 151,South Holland,274,273,Yes under Community Eligibility Option (CEO),false
El Paso-Gridley High School,El Paso-Gridley CUSD 11,El Paso,364,121,Yes participating without using any Provision or the CEO,true
El Sierra Elem School,Downers Grove GSD 58,Downers Grove,300,,No,false
