school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Winner High School - 01,Winner School District 59-2,Winner,203,72,Yes participating without using any Provision or the CEO,false
Winner Middle School - 02,Winner School District 59-2,Winner,159,75,Yes participating without using any Provision or the CEO,true
Wolf Creek Colony Elementary - 04,Freeman School District 33-1,Olivet,34,,No,true
Wolf Creek School - 02,Oglala Lakota County School District 65-1,Pine Ridge,567,567,Yes under Community Eligibility Option (CEO),true
Wolsey Wessington Elementary - 02,Wolsey Wessington School District 02-6,Wolsey,145,42,Yes participating without using any Provision or the CEO,false
Wolsey Wessington High School - 01,Wolsey Wessington School District 02-6,Wolsey,96,39,Yes participating without using any Provision or the CEO,true
Wolsey Wessington Middle School - 03,Wolsey Wessington School District 02-6,Wolsey,75,24,Yes participating without using any Provision or the CEO,true
Woodrow Wilson Elementary - 17,Rapid City Area School District 51-4,Rapid City,328,137,Yes participating without using any Provision or the CEO,false
Woonsocket Elementary - 03,Woonsocket School District 55-4,Woonsocket,181,73,Yes participating without using any Provision or the CEO,true
Woonsocket High School - 01,Woonsocket School District 55-4,Woonsocket,91,28,Yes participating without using any Provision or the CEO,true
Worthing Elementary - 05,Lennox School District 41-4,Worthing,119,29,Yes participating without using any Provision or the CEO,false
Yankton High School - 01,Yankton School District 63-3,Yankton,923,260,Yes participating without using any Provision or the CEO,false
Yankton Middle School - 02,Yankton School District 63-3,Yankton,608,242,Yes participating without using any Provision or the CEO,false
