school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Woodmoor Elementary,Baltimore County Public Schools,Baltimore,567,407,Yes under Community Eligibility Option (CEO)
Woodmore Elementary,Prince George's County Public Schools,Bowie,402,227,Yes participating without using any Provision or the CEO
Woodridge Elementary,Prince George's County Public Schools,Hyattsville,299,278,Yes under Community Eligibility Option (CEO)
Woodside Elementary,Anne Arundel County Public Schools,Glen Burnie,330,277,Yes participating without using any Provision or the CEO
Worthington Elementary,Howard County Public Schools,Ellicott City,403,47,Yes participating without using any Provision or the CEO
Wyngate Elementary,Montgomery County Public Schools,Bethesda,640,22,Yes participating without using any Provision or the CEO
Yellow Springs Elementary,Frederick County Public Schools,Frederick,628,201,Yes participating without using any Provision or the CEO
Yorktown Elementary,Prince George's County Public Schools,Bowie,396,148,Yes participating without using any Provision or the CEO
Yorkwood Elementary,Baltimore City Public Schools,Baltimore,294,241,Yes under Community Eligibility Option (CEO)
Yough Glades Elementary,Garrett County Public Schools,Oakland,299,220,Yes participating without using any Provision or the CEO
Youths Benefit Elementary,Harford County Public Schools,Fallston,1151,157,Yes participating without using any Provision or the CEO
