school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Mittye P. Locke Early Learning Academy Prev PK-5,Pasco,New Port Richey,84,54,Yes under Community Eligibility Option (CEO)
Molino Park Elementary,Escambia,Molino,550,212,Yes under Community Eligibility Option (CEO)
Mollie Ray Elementary,Orange,Orlando,436,358,Yes under Community Eligibility Option (CEO)
Monarch High School,Broward,Coconut Creek,2213,759,Yes participating without using any Provision or the CEO
Monroe Virtual Franchise,Monroe,Key West,20,3,No
Monroe Virtual Instruction Program,Monroe,Key West,1,,No
Montclair Elementary School,Clay,Orange Park,402,260,Yes under Community Eligibility Option (CEO)
Montclair Elementary School,Escambia,Pensacola,363,304,Yes under Community Eligibility Option (CEO)
Montessori Academyof Early Enrichment Inc,Palm Beach,Greenacres,192,120,Yes under Community Eligibility Option (CEO)
Montura Early Learning Center,Hendry,Clewiston,22,22,Yes under Community Eligibility Option (CEO)
Moon Lake Elementary School,Pasco,New Port Richey,567,347,Yes under Community Eligibility Option (CEO)
Moore Haven Elementary School,Glades,Moore Haven,344,255,Yes under Community Eligibility Option (CEO)
Moore Haven Middle High School.,Glades,Moore Haven,498,360,Yes under Community Eligibility Option (CEO)
Morgan Woods Elementary School,Hillsborough,Tampa,522,337,Yes under Community Eligibility Option (CEO)
Morikami Park Elementary School,Palm Beach,Delray Beach,806,104,Yes under Community Eligibility Option (CEO)
Morningside Elementary School,St. Lucie,Port St Lucie,653,383,Yes participating without using any Provision or the CEO
Morningside K-8 Academy,Miami-Dade,Miami,406,244,Yes under Community Eligibility Option (CEO)
Morrow Elementary School,Broward,North Lauderdale,512,335,Yes under Community Eligibility Option (CEO)
Mort Elementary School,Hillsborough,Tampa,731,492,Yes under Community Eligibility Option (CEO)
Mosaic Digital Academy K-12,St. Lucie,Port St Lucie,251,58,No
Moss Park Elementary,Orange,Orlando,842,156,Yes under Community Eligibility Option (CEO)
Mossy Head School,Walton,Defuniak Springs,521,436,Yes participating without using any Provision or the CEO
Moton Elementary School,Hernando,Brooksville,671,455,Yes under Community Eligibility Option (CEO)
Mount Vernon Elementary School,Pinellas,St Petersburg,333,220,Yes under Community Eligibility Option (CEO)
Mowat Middle School,Bay,Lynn Haven,803,346,Yes under Community Eligibility Option (CEO)
Mt. Dora High School,Lake,Mount Dora,1500,432,Yes under Community Eligibility Option (CEO)
Mt. Dora Middle School,Lake,Mount Dora,845,338,Yes under Community Eligibility Option (CEO)
Mt. Herman Ese Center,Duval,Jacksonville,132,60,Yes under Community Eligibility Option (CEO)
Mulberry Middle School,Polk,Mulberry,1058,784,Yes under Community Eligibility Option (CEO)
Mulberry Senior High School,Polk,Mulberry,1451,1007,Yes under Community Eligibility Option (CEO)
Muller Elementary Magnet School,Hillsborough,Tampa,395,272,Yes under Community Eligibility Option (CEO)
Mulrennan Middle School,Hillsborough,Valrico,1027,348,Yes under Community Eligibility Option (CEO)
Murdock Middle School,Charlotte,Port Charlotte,656,353,Yes under Community Eligibility Option (CEO)
Murray Middle School,Martin,Stuart,564,368,Yes participating without using any Provision or the CEO
My Ca.sa Charter School,Miami-Dade,Miami,115,6,No
Myakka City Elementary School,Manatee,Myakka City,319,198,Yes under Community Eligibility Option (CEO)
Myakka River Elementary School,Charlotte,Port Charlotte,624,300,Yes under Community Eligibility Option (CEO)
Myra Terwilliger Elementary School,Alachua,Gainesville,672,448,Yes under Community Eligibility Option (CEO)
Myrtle Grove Elementary,Miami-Dade,Miami Gardens,154,122,Yes under Community Eligibility Option (CEO)
Myrtle Grove Elementary School,Escambia,Pensacola,435,354,Yes under Community Eligibility Option (CEO)
N. B. Cook Elementary School,Escambia,Pensacola,530,226,Yes participating without using any Provision or the CEO
Naples Area Teenage Parenting,Collier,Naples,29,21,Yes under Community Eligibility Option (CEO)
Naples Classical Academy,Collier,Naples,846,149,Yes participating without using any Provision or the CEO
Naples High School,Collier,Naples,1535,727,Yes participating without using any Provision or the CEO
Naples Park Elementary School,Collier,Naples,384,234,Yes participating without using any Provision or the CEO
Narcoossee Elementary School,Osceola,Saint Cloud,839,332,Yes participating without using any Provision or the CEO
Narcoossee Middle School,Osceola,Saint Cloud,1042,499,Yes participating without using any Provision or the CEO
Nassau County Community School,Nassau,Fernandina Beach,76,38,Yes participating without using any Provision or the CEO
Nassau Virtual Franchise,Nassau,Fernandina Beach,74,27,No
Nathan B. Young Elementary School,Miami-Dade,Opa Locka,310,226,Yes under Community Eligibility Option (CEO)
Natural Bridge Elementary School,Miami-Dade,North Miami,349,209,Yes under Community Eligibility Option (CEO)
Nature Coast Middle School,Levy,Chiefland,84,64,Yes under Community Eligibility Option (CEO)
Nature Coast Technical High,Hernando,Brooksville,1293,437,Yes under Community Eligibility Option (CEO)
Navarre High School,Santa Rosa,Navarre,2410,733,Yes participating without using any Provision or the CEO
Navigator Academy of Leadership Davenport,Polk,Davenport,977,505,Yes participating without using any Provision or the CEO
Navigator Academy of Leadership Valrico,Hillsborough,Valrico,906,84,Yes participating without using any Provision or the CEO
Navy Point Elementary School,Escambia,Pensacola,484,322,Yes under Community Eligibility Option (CEO)
Neil Armstrong Elementary School,Charlotte,Port Charlotte,763,460,Yes under Community Eligibility Option (CEO)
Nelson Elementary School,Hillsborough,Dover,630,303,Yes under Community Eligibility Option (CEO)
Neocity Academy,Osceola,Kissimmee,514,182,Yes participating without using any Provision or the CEO
Neptune Beach Elementary School,Duval,Neptune Beach,803,200,Yes under Community Eligibility Option (CEO)
Neptune Elementary School,Osceola,Saint Cloud,1052,539,Yes under Community Eligibility Option (CEO)
Neptune Middle School,Osceola,Kissimmee,1040,470,Yes under Community Eligibility Option (CEO)
Neva King Cooper Educational Center,Miami-Dade,Homestead,86,53,Yes under Community Eligibility Option (CEO)
New Beginnings - Naples,Collier,Naples,37,18,Yes under Community Eligibility Option (CEO)
New Beginnings Education Center,Osceola,Kissimmee,179,118,Yes under Community Eligibility Option (CEO)
New Beginnings High School,Polk,Winter Haven,997,771,Yes under Community Eligibility Option (CEO)
New Beginnings Immokalee,Collier,Immokalee,30,21,Yes under Community Eligibility Option (CEO)
New Berlin Elementary School,Duval,Jacksonville,1118,397,Yes under Community Eligibility Option (CEO)
New Dimensions High School,Osceola,Kissimmee,445,214,Yes under Community Eligibility Option (CEO)
New Heights Elementary School,Pinellas,St Petersburg,666,480,Yes under Community Eligibility Option (CEO)
New Horizons Elementary School,Palm Beach,Wellington,745,282,Yes under Community Eligibility Option (CEO)
New Horizons Learning Center,Bay,Panama City,93,74,Yes under Community Eligibility Option (CEO)
New Life Charter Academy,Broward,Fort Lauderdale,110,3,Yes under Community Eligibility Option (CEO)
New Opportunity Educational Center,Miami-Dade,Miami,32,23,Yes participating without using any Provision or the CEO
New Renaissance Middle School,Broward,Miramar,965,487,Yes under Community Eligibility Option (CEO)
New River Elementary School,Pasco,Wesley Chapel,939,372,Yes under Community Eligibility Option (CEO)
New River Middle School,Broward,Fort Lauderdale,1566,705,Yes under Community Eligibility Option (CEO)
New Smyrna Beach High School,Volusia,New Smyrna Beach,1687,644,Yes under Community Eligibility Option (CEO)
New Smyrna Beach Middle School,Volusia,New Smyrna Beach,1036,483,Yes under Community Eligibility Option (CEO)
New Springs Schools,Hillsborough,Tampa,382,,Yes under Community Eligibility Option (CEO)
New World School of the Arts,Miami-Dade,Miami,451,101,Yes under Community Eligibility Option (CEO)
Newberry Elementary School,Alachua,Newberry,651,271,Yes under Community Eligibility Option (CEO)
Newberry High School,Alachua,Newberry,791,373,Yes participating without using any Provision or the CEO
Newsome High School,Hillsborough,Lithia,3157,439,Yes participating without using any Provision or the CEO
Niceville Senior High School,Okaloosa,Niceville,2036,444,Yes participating without using any Provision or the CEO
Nicklaus Children's Hospital,Miami-Dade,Miami,8,,No
Nina Harris Ese Center,Pinellas,Pinellas Park,160,66,Yes under Community Eligibility Option (CEO)
Nob Hill Elementary School,Broward,Sunrise,510,223,Yes under Community Eligibility Option (CEO)
Nocatee Elementary School,Desoto,Nocatee,475,334,Yes under Community Eligibility Option (CEO)
Non School PK,Lake,Tavares,5,,No
Non-Enrolled PK Exceptional Ed Program,Highlands,Sebring,6,,Yes participating without using any Provision or the CEO
Nonschool Exceptional Education,Lake,Tavares,18,3,No
Norcrest Elementary School,Broward,Pompano Beach,678,350,Yes under Community Eligibility Option (CEO)
Norland Elementary School,Miami-Dade,Miami,536,357,Yes under Community Eligibility Option (CEO)
Norland Middle School,Miami-Dade,Miami,656,410,Yes under Community Eligibility Option (CEO)
Norma Butler Bossard Elementary School,Miami-Dade,Miami,996,413,Yes under Community Eligibility Option (CEO)
Norman S. Edelcup/Sunny Isles Beach K-8,Miami-Dade,Sunny Isles Beach,1729,465,Yes under Community Eligibility Option (CEO)
Normandy Village Elementary School,Duval,Jacksonville,503,346,Yes under Community Eligibility Option (CEO)
North Andrews Gardens Elementary School,Broward,Oakland Park,742,413,Yes under Community Eligibility Option (CEO)
North Bay Haven Career Academy,Bay,Panama City,865,245,Yes participating without using any Provision or the CEO
North Bay Haven Charter Academy Elementary School,Bay,Panama City,696,208,Yes participating without using any Provision or the CEO
North Bay Haven Charter Academy Middle School,Bay,Panama City,526,157,Yes participating without using any Provision or the CEO
North Beach Elementary School,Miami-Dade,Miami Beach,905,181,Yes under Community Eligibility Option (CEO)
North Broward Academy of Excellence,Broward,North Lauderdale,665,454,Yes under Community Eligibility Option (CEO)
North Broward Academy of Excellence Middle,Broward,North Lauderdale,373,286,Yes under Community Eligibility Option (CEO)
North Central Florida Public Charter School,Alachua,Gainesville,169,126,Yes under Community Eligibility Option (CEO)
North County Charter School,Indian River,Vero Beach,312,117,Yes participating without using any Provision or the CEO
North County K-8 Center,Miami-Dade,Miami Gardens,319,229,Yes under Community Eligibility Option (CEO)
North Dade Center for Modern Languages,Miami-Dade,Miami Gardens,315,144,Yes under Community Eligibility Option (CEO)
North Dade Middle School,Miami-Dade,Miami Gardens,327,220,Yes under Community Eligibility Option (CEO)
North Elementary School,Okeechobee,Okeechobee,528,416,Yes under Community Eligibility Option (CEO)
North Fork Elementary School,Broward,Fort Lauderdale,403,318,Yes under Community Eligibility Option (CEO)
North Fort Myers Academy for the Arts,Lee,North Fort Myers,1353,720,Yes under Community Eligibility Option (CEO)
North Fort Myers High School,Lee,North Fort Myers,1938,637,Yes under Community Eligibility Option (CEO)
North Gardens High School,Miami-Dade,Miami Gardens,454,27,No
North Glade Elementary School,Miami-Dade,Miami Gardens,216,137,Yes under Community Eligibility Option (CEO)
North Grade K-8,Palm Beach,Lake Worth,769,474,Yes under Community Eligibility Option (CEO)
North Hialeah Elementary School,Miami-Dade,Hialeah,478,322,Yes under Community Eligibility Option (CEO)
North Lakeland Elementary School of Choice,Polk,Lakeland,658,510,Yes under Community Eligibility Option (CEO)
North Lauderdale Elementary School,Broward,North Lauderdale,605,404,Yes under Community Eligibility Option (CEO)
North Marion High School,Marion,Citra,1228,700,Yes under Community Eligibility Option (CEO)
North Marion Middle School,Marion,Citra,738,459,Yes under Community Eligibility Option (CEO)
North Miami Beach Senior High,Miami-Dade,North Miami Beach,1075,623,Yes under Community Eligibility Option (CEO)
North Miami Elementary School,Miami-Dade,North Miami,430,283,Yes under Community Eligibility Option (CEO)
North Miami Middle School,Miami-Dade,North Miami,724,438,Yes under Community Eligibility Option (CEO)
North Miami Senior High School,Miami-Dade,North Miami,1748,1015,Yes under Community Eligibility Option (CEO)
North Naples Middle School,Collier,Naples,909,273,Yes participating without using any Provision or the CEO
North Nicholas High School,Lee,Cape Coral,353,151,Yes under Community Eligibility Option (CEO)
North Park High School,Miami-Dade,Opa Locka,431,19,No
North Port High School,Sarasota,North Port,2557,1318,Yes participating without using any Provision or the CEO
North Shore Elementary,Duval,Jacksonville,614,480,Yes under Community Eligibility Option (CEO)
North Shore Elementary School,Pinellas,St Petersburg,433,154,Yes under Community Eligibility Option (CEO)
North Side Elementary School,Broward,Fort Lauderdale,266,186,Yes under Community Eligibility Option (CEO)
North Tampa Success Center,Hillsborough,Tampa,48,45,Yes under Community Eligibility Option (CEO)
North Twin Lakes Elementary School,Miami-Dade,Hialeah,590,381,Yes under Community Eligibility Option (CEO)
