school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Jefferson Elementary,Anoka-Hennepin School District,Blaine,650,331,Yes participating without using any Provision or the CEO
Jefferson Elementary,Faribault Public School District,Faribault,389,321,Yes under Community Eligibility Option (CEO)
Jefferson Elementary,Mankato Public School District,Mankato,191,80,Yes under Community Eligibility Option (CEO)
Jefferson Elementary,New Ulm Public School District,New Ulm,643,242,Yes participating without using any Provision or the CEO
Jefferson Elementary,Winona Area Public School District,Winona,322,160,Yes under Community Eligibility Option (CEO)
Jefferson Elementary School,Rochester Public School District,Rochester,464,151,Yes participating without using any Provision or the CEO
Jefferson High School,Bloomington Public Schools,Bloomington,1684,471,Yes participating without using any Provision or the CEO
Jefferson Learning Center,Willmar Public School District,Willmar,89,67,Yes under Community Eligibility Option (CEO)
Jennings Community School,Jennings Community School,Saint Paul,57,44,Yes under Community Eligibility Option (CEO)
Jennings Online Program,Jennings Community School,Saint Paul,13,10,No
Jenny Lind Elementary,Minneapolis Public School District,Minneapolis,236,196,Yes under Community Eligibility Option (CEO)
Jie Ming Mandarin Immersion Academy,Saint Paul Public Schools,Saint Paul,431,143,Yes under Community Eligibility Option (CEO)
Jj Hill Montessori,Saint Paul Public Schools,Saint Paul,360,126,Yes under Community Eligibility Option (CEO)
John Adams Middle School,Rochester Public School District,Rochester,867,324,Yes participating without using any Provision or the CEO
John Glenn Middle,North St. Paul-Maplewood Oakdale,Maplewood,1073,750,Yes under Community Eligibility Option (CEO)
John Marshall High School,Rochester Public School District,Rochester,1549,631,Yes participating without using any Provision or the CEO
Johnson Senior High,Saint Paul Public Schools,Saint Paul,1076,832,Yes under Community Eligibility Option (CEO)
Johnsville Elementary,Anoka-Hennepin School District,Blaine,644,279,Yes participating without using any Provision or the CEO
Jonathan Elementary,Eastern Carver County Public School,Chaska,541,108,Yes participating without using any Provision or the CEO
Jordan Early Childhood,Jordan Public School District,Jordan,29,12,No
Jordan Elementary,Jordan Public School District,Jordan,701,201,Yes participating without using any Provision or the CEO
Jordan High School,Jordan Public School District,Jordan,619,152,Yes participating without using any Provision or the CEO
Jordan Middle,Jordan Public School District,Jordan,528,138,Yes participating without using any Provision or the CEO
Joseph Nicollet Middle School,Burnsville-Eagan-Savage Schools,Burnsville,50,28,Yes under Community Eligibility Option (CEO)
Journey,Centennial Public School District,Circle Pines,24,9,No
Journeys Alternative Program,Meeker and Wright Special Education,Howard Lake,9,6,Yes participating without using any Provision or the CEO
Journeys Secondary School,Saint Paul Public Schools,Saint Paul,73,59,Yes under Community Eligibility Option (CEO)
Justice Alan Page Elementary School,North St. Paul-Maplewood Oakdale,Maplewood,804,574,Yes under Community Eligibility Option (CEO)
Justice Page Middle,Minneapolis Public School District,Minneapolis,1020,364,Yes under Community Eligibility Option (CEO)
Juvenile Service Center,Saint Paul Public Schools,Saint Paul,9,6,Yes participating without using any Provision or the CEO
K-8 Special Education,Fergus Falls Area Sp. Ed. Coop.,Fergus Falls,4,,Yes participating without using any Provision or the CEO
Kaleidoscope Charter Elementary Sch,Kaleidoscope Charter School,Otsego,300,105,Yes participating without using any Provision or the CEO
Kaleidoscope Charter High School,Kaleidoscope Charter School,Otsego,76,22,Yes participating without using any Provision or the CEO
Kaleidoscope Middle School,Kaleidoscope Charter School,Otsego,117,37,Yes participating without using any Provision or the CEO
Kalon Prep Academy,Kalon Prep Academy,Alexandria,141,71,No
Kaposia Education Center Elementary,South St. Paul Public School Dist,South Saint Paul,620,435,Yes participating without using any Provision or the CEO
Karlstad Elementary,Tri-County School District,Karlstad,96,46,Yes participating without using any Provision or the CEO
Karner Blue Education Center,Northeast Metro 916,Blaine,101,60,Yes participating without using any Provision or the CEO
Kasson-Mantorville Elementary,Kasson-Mantorville School District,Kasson,796,192,Yes participating without using any Provision or the CEO
Kasson-Mantorville Middle School,Kasson-Mantorville School District,Kasson,685,149,Yes participating without using any Provision or the CEO
Kasson-Mantorville Senior High,Kasson-Mantorville School District,Kasson,671,135,Yes participating without using any Provision or the CEO
Katherine Johnson Education Center,St. Cloud Public School District,Saint Cloud,79,69,Yes under Community Eligibility Option (CEO)
Kato Public Charter School,Kato Public Charter School,Mankato,77,59,Yes under Community Eligibility Option (CEO)
Keewatin-Nashwauk Elementary School,Nashwauk-Keewatin School District,Keewatin,313,165,Yes participating without using any Provision or the CEO
Kelliher Elementary,Kelliher Public School District,Kelliher,168,115,Yes participating without using any Provision or the CEO
Kelliher Secondary,Kelliher Public School District,Kelliher,143,96,Yes participating without using any Provision or the CEO
Kellogg Middle School,Rochester Public School District,Rochester,769,312,Yes participating without using any Provision or the CEO
Kennedy Community School,St. Cloud Public School District,Saint Joseph,582,289,Yes under Community Eligibility Option (CEO)
Kennedy Elementary,Hastings Public School District,Hastings,461,163,Yes participating without using any Provision or the CEO
Kennedy Elementary,Lakeville Area Schools,Lakeville,638,156,Yes participating without using any Provision or the CEO
Kennedy Elementary,Mankato Public School District,Mankato,347,169,Yes under Community Eligibility Option (CEO)
Kennedy Elementary,Willmar Public School District,Willmar,672,460,Yes participating without using any Provision or the CEO
Kennedy High School,Bloomington Public Schools,Bloomington,1578,968,Yes participating without using any Provision or the CEO
Kennedy High School,Fergus Falls Public School District,Fergus Falls,714,215,Yes participating without using any Provision or the CEO
Kennedy Middle School,Fergus Falls Public School District,Fergus Falls,558,192,Yes participating without using any Provision or the CEO
Kenny Elementary,Minneapolis Public School District,Minneapolis,295,34,Yes under Community Eligibility Option (CEO)
Kenwood Elementary,Minneapolis Public School District,Minneapolis,388,203,Yes under Community Eligibility Option (CEO)
Kenwood Trail Middle School,Lakeville Area Schools,Lakeville,854,199,Yes participating without using any Provision or the CEO
Kenyon-Wanamingo Elementary,Kenyon-Wanamingo School District,Wanamingo,198,62,Yes participating without using any Provision or the CEO
Kenyon-Wanamingo Middle,Kenyon-Wanamingo School District,Kenyon,216,60,Yes participating without using any Provision or the CEO
Kenyon-Wanamingo Senior High,Kenyon-Wanamingo School District,Kenyon,230,64,Yes participating without using any Provision or the CEO
Kerkhoven Secondary,Kerkhoven-Murdock-Sunburg,Kerkhoven,382,127,Yes participating without using any Provision or the CEO
Kimball Elementary,Kimball Public School District,Kimball,346,106,Yes participating without using any Provision or the CEO
Kimball Secondary,Kimball Public School District,Kimball,413,84,Yes participating without using any Provision or the CEO
Kimberly Lane Elementary,Wayzata Public School District,Plymouth,534,75,Yes participating without using any Provision or the CEO
Kinder Academy,Eastern Carver County Public School,Chaska,49,7,No
King Elementary,Deer River Public School District,Deer River,390,265,Yes participating without using any Provision or the CEO
Kingsland Elementary School,Kingsland Public School District,Spring Valley,306,125,Yes participating without using any Provision or the CEO
Kingsland Junior/Senior High School,Kingsland Public School District,Spring Valley,218,56,Yes participating without using any Provision or the CEO
Kipp North Star Academy,Kipp Minnesota Charter School,Minneapolis,107,101,Yes under Community Eligibility Option (CEO)
Kipp North Star Primary,Kipp Minnesota Charter School,Minneapolis,124,113,Yes under Community Eligibility Option (CEO)
Kittson Central Elementary,Kittson Central School District,Hallock,139,40,Yes participating without using any Provision or the CEO
Kittson Central Secondary,Kittson Central School District,Hallock,108,28,Yes participating without using any Provision or the CEO
Knight Elementary,Little Falls Community Schools,Randall,119,73,Yes participating without using any Provision or the CEO
Knights Academy,St. Michael-Albertville Schools,Saint Michael,39,20,No
Knoll Elementary,Ortonville Public Schools,Ortonville,282,106,Yes participating without using any Provision or the CEO
Kokesh Area Learning Center,Onamia Public School District,Onamia,28,24,Yes under Community Eligibility Option (CEO)
L'Etoile Du Nord French Immersion,Saint Paul Public Schools,Saint Paul,282,106,Yes under Community Eligibility Option (CEO)
L.h. Tanglen Elementary,Hopkins Public School District,Minnetonka,521,248,Yes participating without using any Provision or the CEO
La Academia,Eastern Carver County Public School,Chaska,443,115,Yes participating without using any Provision or the CEO
La Crescent Montessori & STEM Acad,La Crescent Montessori & STEM Schoo,La Crescent,55,14,No
La Crescent Sec Montessori/STEM,La Crescent Montessori & STEM Schoo,La Crescent,46,16,No
La Crescent Senior High,La Crescent-Hokah School District,La Crescent,328,73,Yes participating without using any Provision or the CEO
