school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Heard Elementary School,Bibb County,Macon,596,329,Yes under Community Eligibility Option (CEO)
Heard Elementary School,Savannah-Chatham County,Savannah,636,463,Yes participating without using any Provision or the CEO
Heard-Mixon Elementary School,Newton County,Covington,434,426,Yes under Community Eligibility Option (CEO)
Heards Ferry Elementary School,Fulton County,Atlanta,699,76,Yes participating without using any Provision or the CEO
Hembree Springs Elementary School,Fulton County,Roswell,536,293,Yes participating without using any Provision or the CEO
Henderson E Formey Jr Early Learning Center,Savannah-Chatham County,Savannah,324,311,Yes participating without using any Provision or the CEO
Henderson Middle School,DeKalb County,Chamblee,1367,1005,Yes under Community Eligibility Option (CEO)
Henderson Middle School,Butts County,Jackson,761,745,Yes under Community Eligibility Option (CEO)
Henderson Mill Elementary School,DeKalb County,Atlanta,541,395,Yes under Community Eligibility Option (CEO)
Hendricks Elementary School,Cobb County,Powder Springs,538,530,Yes under Community Eligibility Option (CEO)
Hendricks Middle School,Forsyth County,Cumming,1376,211,Yes participating without using any Provision or the CEO
Hephzibah Elementary School,Richmond County,Hephzibah,574,574,Yes under Community Eligibility Option (CEO)
Hephzibah High School,Richmond County,Hephzibah,1041,1017,Yes under Community Eligibility Option (CEO)
Hephzibah Middle School,Richmond County,Hephzibah,728,728,Yes under Community Eligibility Option (CEO)
Heritage Academy Elementary School,Atlanta Public Schools,Atlanta,375,375,Yes under Community Eligibility Option (CEO)
Heritage Elementary School,Fulton County,Atlanta,597,597,Yes under Community Eligibility Option (CEO)
Heritage Elementary School,Bibb County,Macon,524,321,Yes under Community Eligibility Option (CEO)
Heritage High School,Rockdale County,Conyers,1788,1341,Yes under Community Eligibility Option (CEO)
Heritage High School,Catoosa County,Ringgold,1268,403,Yes participating without using any Provision or the CEO
Heritage Middle School,Catoosa County,Ringgold,858,343,Yes participating without using any Provision or the CEO
Herman J. Russell West End Academy,Atlanta Public Schools,Atlanta,342,342,Yes under Community Eligibility Option (CEO)
Heroes Elementary School,Jackson County,Hoschton,994,515,Yes participating without using any Provision or the CEO
Herschel Jones Middle School,Paulding County,Dallas,728,522,Yes participating without using any Provision or the CEO
Hesse School,Savannah-Chatham County,Savannah,996,705,Yes participating without using any Provision or the CEO
Hickory Flat Elementary School,Cherokee County,Canton,890,147,Yes participating without using any Provision or the CEO
Hickory Flat Elementary School,Henry County,McDonough,560,369,Yes participating without using any Provision or the CEO
Hickory Hills Elementary School,Marietta City,Marietta,440,267,Yes participating without using any Provision or the CEO
Hicks Elementary School,Rockdale County,Conyers,878,837,Yes under Community Eligibility Option (CEO)
High Point Elementary School,Fulton County,Atlanta,684,389,Yes participating without using any Provision or the CEO
High Shoals Elementary School,Oconee County,Bishop,585,103,Yes participating without using any Provision or the CEO
Hightower Elementary School,DeKalb County,Doraville,604,535,Yes under Community Eligibility Option (CEO)
Hightower Trail Elementary School,Rockdale County,Conyers,500,468,Yes under Community Eligibility Option (CEO)
Hightower Trail Middle School,Cobb County,Marietta,944,95,Yes participating without using any Provision or the CEO
Hill City Elementary School,Pickens County,Jasper,602,358,Yes participating without using any Provision or the CEO
Hillcrest Elementary,Dublin City,Dublin,546,546,Yes under Community Eligibility Option (CEO)
Hillcrest Elementary School,Troup County,Lagrange,390,322,Yes under Community Eligibility Option (CEO)
Hillgrove High School,Cobb County,Powder Springs,2282,691,Yes participating without using any Provision or the CEO
Hilliard A. Wilbanks Middle School,Habersham County,Demorest,566,523,Yes under Community Eligibility Option (CEO)
Hillside Conant School,Atlanta Public Schools,Atlanta,67,64,Yes participating without using any Provision or the CEO
Hillside Elementary School,Fulton County,Roswell,497,197,Yes participating without using any Provision or the CEO
Hilltop Elementary School,Houston County,Bonaire,590,423,Yes under Community Eligibility Option (CEO)
Hilsman Middle School,Clarke County,Athens,624,624,Yes under Community Eligibility Option (CEO)
Hiram Elementary School,Paulding County,Hiram,797,570,Yes participating without using any Provision or the CEO
Hiram High School,Paulding County,Hiram,1460,923,Yes participating without using any Provision or the CEO
Hoboken Elementary School,Brantley County,Hoboken,551,,Yes under Community Eligibility Option (CEO)
Hodge Elementary School,Savannah-Chatham County,Savannah,420,400,Yes participating without using any Provision or the CEO
Hogansville Elementary School,Troup County,Hogansville,469,441,Yes under Community Eligibility Option (CEO)
Holcomb Bridge Middle School,Fulton County,Alpharetta,598,371,Yes participating without using any Provision or the CEO
Hollis Hand Elementary School,Troup County,LaGrange,579,379,Yes under Community Eligibility Option (CEO)
Holly Springs Elementary School,Cherokee County,Canton,831,357,Yes participating without using any Provision or the CEO
Holly Springs Elementary School,Douglas County,Douglasville,473,273,Yes participating without using any Provision or the CEO
Hollydale Elementary School,Cobb County,Marietta,526,526,Yes under Community Eligibility Option (CEO)
Holsenbeck Elementary School,Barrow County,Winder,813,509,Yes participating without using any Provision or the CEO
Honey Creek Elementary School,Rockdale County,Conyers,471,407,Yes under Community Eligibility Option (CEO)
Hopewell Middle School,Fulton County,Alpharetta,1265,249,Yes participating without using any Provision or the CEO
Hopkins Elementary School,Gwinnett County,Lilburn,1113,975,Yes participating without using any Provision or the CEO
Horizon Academy School,Gainesville City,Gainesville,464,390,Yes under Provision 2
House Elementary School,Rockdale County,Conyers,623,570,Yes under Community Eligibility Option (CEO)
Houston County High School,Houston County,Warner Robins,2051,870,Yes participating without using any Provision or the CEO
Howard B. Stroud Elementary School,Clarke County,Athens,350,350,Yes under Community Eligibility Option (CEO)
Howard High School,Bibb County,Macon,1145,559,Yes under Community Eligibility Option (CEO)
Howard Middle School,Bibb County,Macon,973,590,Yes under Community Eligibility Option (CEO)
Hubert Middle School,Savannah-Chatham County,Savannah,471,429,Yes participating without using any Provision or the CEO
Huddleston Elementary School,Fayette County,Peachtree City,616,206,Yes participating without using any Provision or the CEO
Huie Elementary School,Clayton County,Forest Park,594,594,Yes under Community Eligibility Option (CEO)
Hull Middle School,Gwinnett County,Duluth,1267,519,Yes participating without using any Provision or the CEO
Hull-Sanford Elementary School,Madison County,Hull,494,494,Yes under Community Eligibility Option (CEO)
Hunt Elementary School,Peach County,Fort Valley,654,654,Yes under Community Eligibility Option (CEO)
Huntington Middle School,Houston County,Warner Robins,780,780,Yes under Community Eligibility Option (CEO)
Huntley Hills Elementary School,DeKalb County,Chamblee,507,408,Yes under Community Eligibility Option (CEO)
Hutto Elementary School,Decatur County,Bainbridge,790,790,Yes under Community Eligibility Option (CEO)
Idlewood Elementary School,DeKalb County,Tucker,889,889,Yes under Community Eligibility Option (CEO)
Igrad Virtual Academy School,Cherokee County,Canton,210,45,Yes participating without using any Provision or the CEO
Ila Elementary School,Madison County,Danielsville,428,346,Yes under Community Eligibility Option (CEO)
Impact Academy High School,Henry County,McDonough,449,220,Yes participating without using any Provision or the CEO
Impact Academy Middle School,Henry County,McDonough,339,173,Yes participating without using any Provision or the CEO
Independence High School,Fulton County,Roswell,129,80,Yes participating without using any Provision or the CEO
Indian Creek Elementary,Coffee County,Douglas,675,675,Yes under Community Eligibility Option (CEO)
Indian Creek Elementary School,DeKalb County,Clarkston,967,967,Yes under Community Eligibility Option (CEO)
Indian Creek Middle School,Newton County,Covington,843,837,Yes under Community Eligibility Option (CEO)
Indian Knoll Elementary,Cherokee County,Canton,881,311,Yes participating without using any Provision or the CEO
Ingram/Pye Elementary School,Bibb County,Macon,450,367,Yes under Community Eligibility Option (CEO)
Inman Elementary,Fayette County,Fayetteville,659,255,Yes participating without using any Provision or the CEO
Innovation Academy,Fulton County,Alpharetta,1511,158,Yes participating without using any Provision or the CEO
International Academy of Smyrna,State Specialty Schools II- International Academy of Smyrna,Smyrna,328,328,Yes under Community Eligibility Option (CEO)
International Charter Academy of Georgia,State Specialty Schools II- International Charter Academy o,Peachtree Corners,268,11,Yes participating without using any Provision or the CEO
International Charter School of Atlanta,State Specialty Schools I- International Charter Sch of Atl,Roswell,846,,No
International Community School,DeKalb County,Decatur,501,477,Yes under Community Eligibility Option (CEO)
International Studies Elementary Charter School,Dougherty County,Albany,470,453,Yes under Community Eligibility Option (CEO)
International Transition Center,Gwinnett County,Lawrenceville,640,589,Yes participating without using any Provision or the CEO
Irma C. Austin Middle School,Paulding County,Douglasville,782,456,Yes participating without using any Provision or the CEO
Irwin County Elementary School,Irwin County,Ocilla,760,760,Yes under Community Eligibility Option (CEO)
Irwin County High School,Irwin County,Ocilla,483,,Yes under Community Eligibility Option (CEO)
Irwin County Middle School,Irwin County,Ocilla,367,,Yes under Community Eligibility Option (CEO)
Islands High School,Savannah-Chatham County,Savannah,752,285,Yes participating without using any Provision or the CEO
Isle of Hope School,Savannah-Chatham County,Savannah,569,501,Yes participating without using any Provision or the CEO
